code_segment,nom_segment,type_route,longueur_km,nombre_voies,capacite_vehicules_h,lat_debut,lon_debut,lat_fin,lon_fin,lat_centre,lon_centre,est_axe_critique,source_donnee,date_extraction
OSM_3753497336_5806621573_0,Segment sans nom,Rue secondaire,0.077927186767269,2,1600,4.0473113,9.7544472,4.0476799,9.7539845,4.047413501319398,9.754171523213765,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753497339_732124507_0,Segment sans nom,Rue secondaire,0.02649923932857608,2,1600,4.047606,9.7566579,4.0473677,9.7566604,4.047486850000141,9.756659149998558,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753497339_5801990944_0,Segment sans nom,Rue secondaire,0.07571228108227575,2,1600,4.047606,9.7566579,4.0475115,9.7559823,4.047564368610158,9.756319291185857,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753497339_732128846_0,Segment sans nom,Rue secondaire,0.11782465028551577,2,1600,4.047606,9.7566579,4.048624,9.7564196,4.048126494428669,9.75658566580381,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753497347_732151514_0,Segment sans nom,Rue secondaire,0.01883523917218618,2,1600,4.0585196,9.7668435,4.0584303,9.7666992,4.058474950004007,9.766771349996414,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753497347_732121579_0,Segment sans nom,Rue secondaire,0.05137905195402577,2,1600,4.0585196,9.7668435,4.0588133,9.7672011,4.058666891653326,9.767021939454622,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753497347_5784164765_0,Segment sans nom,Rue secondaire,0.13145096810524637,2,1600,4.0585196,9.7668435,4.0575879,9.7675726,4.058050026309446,9.767203339325684,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753497353_732118182_0,Segment sans nom,Rue secondaire,0.08148879399513463,2,1600,4.0601957,9.7673045,4.0597238,9.7667424,4.059959750065221,9.767023449921165,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753497353_732136459_0,Segment sans nom,Rue secondaire,0.14885946874768027,2,1600,4.0601957,9.7673045,4.0610861,9.7683067,4.060640900210543,9.76780559973177,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753497353_732126352_0,Segment sans nom,Rue secondaire,0.04025368563717549,2,1600,4.0601957,9.7673045,4.0599261,9.7675467,4.060060900005501,9.7674256000197,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753497365_10164856901_0,Segment sans nom,Rue secondaire,0.09853870039314318,2,1600,4.0678955,9.743242,4.0673099,9.7439088,4.06760270004801,9.743575400123339,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753497365_5798984776_0,Segment sans nom,Avenue principale,0.052453771877122975,2,3000,4.0678955,9.743242,4.0682782,9.7435185,4.068086850018335,9.743380249965426,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753497365_5799121802_0,Segment sans nom,Avenue principale,0.03659055833501937,2,3000,4.0678955,9.743242,4.0676187,9.7430636,4.067757100007981,9.743152799983525,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753497372_732120749_0,Segment sans nom,Rue secondaire,0.06149803187793945,2,1600,4.0911506,9.75125,4.0917036,9.7512454,4.091427110697942,9.751249544014705,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753497372_732139927_0,Segment sans nom,Rue secondaire,0.08674430336293502,2,1600,4.0911506,9.75125,4.0911905,9.752031,4.091173055697819,9.751640389236696,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753497372_732147140_0,Segment sans nom,Rue secondaire,0.21181701810531894,2,1600,4.0911506,9.75125,4.0900159,9.7520303,4.090354065231552,9.751401619277978,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753532655_5830232683_0,Segment sans nom,Rue secondaire,0.11695261318397632,2,1600,4.0491958,9.7202066,4.0501961,9.7204581,4.049713280748831,9.720284515998095,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753532655_3753532658_0,Segment sans nom,Rue secondaire,0.22323387190626587,2,1600,4.0491958,9.7202066,4.0505982,9.7215251,4.049791233402651,9.720983813292765,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753532655_2197711073_0,Segment sans nom,Rue secondaire,0.13168255770548598,2,1600,4.0491958,9.7202066,4.0481551,9.7197024,4.048667363996944,9.719988740708706,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753532658_3753532655_0,Segment sans nom,Rue secondaire,0.22323387190626587,2,1600,4.0505982,9.7215251,4.0491958,9.7202066,4.049791233402652,9.720983813292767,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753532662_732152885_0,Segment sans nom,Rue secondaire,0.058701050544111996,2,1600,4.0556125,9.761562,4.0555317,9.762085,4.055572100039953,9.761823500020748,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753532662_2173402405_0,Segment sans nom,Rue secondaire,0.05226625149614404,2,1600,4.0556125,9.761562,4.055702,9.7610994,4.0556572500307855,9.761330700018709,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753532662_732119039_0,Segment sans nom,Rue secondaire,0.19051165240362952,2,1600,4.0556125,9.761562,4.0563773,9.7604757,4.056141095266015,9.761228544364629,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753532673_5784627139_0,Segment sans nom,Rue secondaire,0.055984672563303986,2,1600,4.0569438,9.7746463,4.05655,9.7743318,4.056746900023125,9.774489049960302,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753532673_3753532681_0,Segment sans nom,Rue secondaire,0.15711898682418118,2,1600,4.0569438,9.7746463,4.0578147,9.7735308,4.057379250137878,9.774088550313264,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753532673_732123311_0,Segment sans nom,Rue secondaire,0.11318553434610382,2,1600,4.0569438,9.7746463,4.0562979,9.775435,4.056620850067581,9.775040650162778,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753532673_732139534_0,Segment sans nom,Rue secondaire,0.05632262445529987,2,1600,4.0569438,9.7746463,4.0573338,9.7749703,4.057138224362643,9.774808987132651,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753532681_3753532673_0,Segment sans nom,Rue secondaire,0.15711898682418118,2,1600,4.0578147,9.7735308,4.0569438,9.7746463,4.057379250137878,9.774088550313264,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753532702_11941799379_0,Segment sans nom,Rue secondaire,0.00530564474507565,2,1600,4.0805855,9.7298637,4.0805409,9.7298807,4.080563200000009,9.72987220000019,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753532702_732120776_0,Segment sans nom,Rue secondaire,0.07034715894506319,2,1600,4.0805855,9.7298637,4.0812096,9.7297598,4.080897549999275,9.729811750009604,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753532702_5787652378_0,Segment sans nom,Rue secondaire,0.08213747009534055,2,1600,4.0805855,9.7298637,4.0808256,9.7305581,4.080728500996907,9.73020381077997,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753532705_5741500527_0,Segment sans nom,Rue secondaire,0.05987282398676815,2,1600,4.0973937,9.770827,4.0972029,9.7703222,4.097298300045667,9.77057459997652,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753532705_732145448_0,Segment sans nom,Rue secondaire,0.05137649815918486,2,1600,4.0973937,9.770827,4.0975761,9.7712526,4.0974849000330265,9.77103979998025,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753532705_5741666653_0,Segment sans nom,Rue secondaire,0.06260856876522498,2,1600,4.0973937,9.770827,4.0968659,9.7710236,4.09712980000081,9.770925300025233,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753532705_5741498386_0,Segment sans nom,Rue secondaire,0.06443800970439315,2,1600,4.0973937,9.770827,4.0979325,9.7706131,4.097663100001287,9.770720050028675,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753555099_732147526_0,Segment sans nom,Rue secondaire,0.08590118268936124,2,1600,4.0451272,9.7676492,4.0455928,9.7670526,4.045394068259177,9.767372620884654,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753555099_732129176_0,Segment sans nom,Rue secondaire,0.05307281237315857,2,1600,4.0451272,9.7676492,4.044753,9.7679452,4.044943858915223,9.767801772203848,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753555099_5787202937_0,Segment sans nom,Rue secondaire,0.08902051526894118,2,1600,4.0451272,9.7676492,4.0448539,9.7669147,4.044948465071684,9.767299996813076,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753555101_732149404_0,Segment sans nom,Rue secondaire,0.07665270274695872,2,1600,4.0463555,9.7667647,4.0470428,9.766818,4.046699150004026,9.766791349975145,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753555101_3753555102_0,Segment sans nom,Rue secondaire,0.08162474383632543,2,1600,4.0463555,9.7667647,4.0463938,9.7660298,4.046374650081864,9.766397250024376,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753555101_5784412931_0,Segment sans nom,Rue secondaire,0.06272263373724035,2,1600,4.0463555,9.7667647,4.0462364,9.7672266,4.046250266845563,9.76695362586067,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753555102_732146334_0,Segment sans nom,Rue secondaire,0.07654263304900395,2,1600,4.0463938,9.7660298,4.0470796,9.7660893,4.046736700004369,9.766059549973962,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753555102_3753555101_0,Segment sans nom,Rue secondaire,0.08162474383632543,2,1600,4.0463938,9.7660298,4.0463555,9.7667647,4.046374650081864,9.766397250024376,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753555102_4642556243_0,Segment sans nom,Rue secondaire,0.05002717719687461,2,1600,4.0463938,9.7660298,4.0459441,9.7660162,4.046168950001003,9.76602299999227,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753555102_5787483352_0,Segment sans nom,Rue secondaire,0.09248462299807296,2,1600,4.0463938,9.7660298,4.0465294,9.7652082,4.046462845481007,9.765619233929973,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753555103_5806918913_0,Segment sans nom,Rue secondaire,0.04729914880832674,2,1600,4.051109,9.7457354,4.0514118,9.7454359,4.051260400009009,9.745585650027808,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753555103_732119071_0,Segment sans nom,Rue secondaire,0.04738808384793928,2,1600,4.051109,9.7457354,4.050812,9.7460418,4.050960500009624,9.74588860002812,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753555103_3753555105_0,Segment sans nom,Rue secondaire,0.10880570869094688,2,1600,4.051109,9.7457354,4.051763,9.7464616,4.051422654433742,9.746109887297926,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753555105_5806918896_0,Segment sans nom,Rue secondaire,0.03916307459247268,2,1600,4.051763,9.7464616,4.0515009,9.7466974,4.051632792571237,9.746580431418552,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753555105_3753555103_0,Segment sans nom,Rue secondaire,0.10880570869094688,2,1600,4.051763,9.7464616,4.051109,9.7457354,4.051422654433742,9.746109887297926,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753555105_732145907_0,Segment sans nom,Rue secondaire,0.10107601321915013,2,1600,4.051763,9.7464616,4.0525478,9.7469214,4.052155282039372,9.746691697466959,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753555108_732124393_0,Segment sans nom,Rue secondaire,0.11262174588586694,2,1600,4.0530532,9.7537953,4.0523685,9.7545431,4.05271516138705,9.754173026814303,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753555108_732145435_0,Segment sans nom,Rue secondaire,0.19920314350728663,2,1600,4.0530532,9.7537953,4.0541511,9.7524097,4.0536526861695,9.753139222388015,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753555108_732147224_0,Segment sans nom,Rue secondaire,0.06734420044703925,2,1600,4.0530532,9.7537953,4.0535961,9.7540395,4.053311282618363,9.753940704571612,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753555115_3945711267_0,Segment sans nom,Rue secondaire,0.06908406137220645,2,1600,4.0559181,9.7471563,4.0563705,9.7467294,4.056144300017869,9.746942850058778,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753555115_732123530_0,Segment sans nom,Rue secondaire,0.06853888304426886,2,1600,4.0559181,9.7471563,4.0554635,9.7475736,4.055690800016805,9.747364950057433,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753555115_12156948335_0,Segment sans nom,Rue secondaire,0.05383838197081705,2,1600,4.0559181,9.7471563,4.0555612,9.7468337,4.0557497178581645,9.746984352495893,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753575544_732152855_0,Rue 1.366,Rue secondaire,0.04230907048248479,2,1600,4.0470163,9.7067998,4.0472163,9.7071243,4.047116300019906,9.706962049981865,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753575544_732142240_0,Rue 1.366,Rue secondaire,0.01690705132961478,2,1600,4.0470163,9.7067998,4.0469361,9.7066703,4.046976200003172,9.706735049997095,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753575544_732133299_0,Segment sans nom,Rue secondaire,0.17545838436460712,2,1600,4.0470163,9.7067998,4.047889,9.7056444,4.047590885149628,9.706304562385904,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753593297_3753593298_0,Segment sans nom,Rue secondaire,0.012231780752552105,2,1600,4.0450711,9.7683845,4.0451764,9.7683526,4.045123749999995,9.768368550000737,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753593297_5787320624_0,Segment sans nom,Rue secondaire,0.12774908260923362,2,1600,4.0450711,9.7683845,4.0442907,9.7678059,4.044657598851378,9.768206443231565,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753593297_732129176_0,Segment sans nom,Rue secondaire,0.06026353473950401,2,1600,4.0450711,9.7683845,4.044753,9.7679452,4.044916449669179,9.768161615023107,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753593298_3753593297_0,Segment sans nom,Rue secondaire,0.012231780752552105,2,1600,4.0451764,9.7683526,4.0450711,9.7683845,4.045123749999995,9.768368550000737,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753593298_3753593307_0,Segment sans nom,Rue secondaire,0.2346861270665875,2,1600,4.0451764,9.7683526,4.0472325,9.7679142,4.046195202282305,9.768099496777998,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753593298_4641686052_0,Segment sans nom,Rue secondaire,0.11867201912766791,2,1600,4.0451764,9.7683526,4.0453246,9.7693042,4.045137922164915,9.768867078092963,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753593306_5786873095_0,Route Pour école Primaire Coco,Rue secondaire,0.05192141864424958,2,1600,4.0470685,9.7731456,4.0475227,9.773037,4.047295599999546,9.773091300009446,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753593306_732148474_0,Segment sans nom,Rue secondaire,0.031097472410680834,2,1600,4.0470685,9.7731456,4.0471806,9.7734016,4.047119407410941,9.773275872360117,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753593306_5786873082_0,Segment sans nom,Rue secondaire,0.010722650120848196,2,1600,4.0470685,9.7731456,4.0470363,9.7730545,4.047051925064146,9.773100214076484,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753593307_3753593298_0,Segment sans nom,Rue secondaire,0.2346861270665875,2,1600,4.0472325,9.7679142,4.0451764,9.7683526,4.046195202282305,9.768099496777998,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753593307_5784412872_0,Avenue Japoma,Avenue principale,0.07294964716294698,2,3000,4.0472325,9.7679142,4.0474438,9.7685368,4.047336384863014,9.76822609338089,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753593307_4641686053_0,Avenue Japoma,Avenue principale,0.055207619086194926,2,3000,4.0472325,9.7679142,4.047107,9.7674327,4.047167765595231,9.76767395895383,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753593311_5830232673_0,Avenue Japoma,Avenue principale,0.04280070241806447,2,3000,4.0483943,9.7221719,4.0483408,9.7217898,4.0483683552869945,9.721980725942798,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753593311_5830060035_0,Segment sans nom,Rue secondaire,0.06674740384602555,2,1600,4.0483943,9.7221719,4.0489263,9.7224001,4.0486759006936595,9.722244627145498,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753593315_5786873095_0,Route Pour école Primaire Coco,Rue secondaire,0.16298939294153195,2,1600,4.0489495,9.7727003,4.0475227,9.773037,4.048236099995435,9.772868650091219,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753593315_5787163102_0,Avenue Japoma,Avenue principale,0.06459065746807084,2,3000,4.0489495,9.7727003,4.0487454,9.7721551,4.048847450052672,9.772427699973395,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753593315_5784453433_0,Avenue Japoma,Avenue principale,0.03492045212868177,2,3000,4.0489495,9.7727003,4.049062,9.7729942,4.049004640696252,9.772847670292611,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753593321_5806918896_0,Segment sans nom,Rue secondaire,0.009455408823064676,2,1600,4.0514367,9.7467533,4.0515009,9.7466974,4.051468800000291,9.746725350001075,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753593321_732148145_0,Segment sans nom,Rue secondaire,0.07429923982581811,2,1600,4.0514367,9.7467533,4.0508789,9.7471221,4.0511578000102855,9.746937700058245,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753593321_732119071_0,Segment sans nom,Rue secondaire,0.10516179311571665,2,1600,4.0514367,9.7467533,4.050812,9.7460418,4.051120434808713,9.746401004380392,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753593323_732127486_0,Segment sans nom,Rue secondaire,0.0995610444747656,2,1600,4.0531651,9.7609192,4.0530642,9.7618111,4.053114650118006,9.761365150050453,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753593323_732153718_0,Segment sans nom,Rue secondaire,0.09305577591755815,2,1600,4.0531651,9.7609192,4.0532735,9.7600873,4.05321930010199,9.76050325004744,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753593323_5787320568_0,Segment sans nom,Rue secondaire,0.05384814694499367,2,1600,4.0531651,9.7609192,4.0536461,9.7609755,4.053405600002771,9.760947349985114,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753599325_5800226284_0,Segment sans nom,Rue secondaire,0.09718963176587991,2,1600,4.0540035,9.7550737,4.054625,9.7544578,4.054311589044388,9.754763125666862,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753599325_5800226282_0,Segment sans nom,Rue secondaire,0.14714343186105083,2,1600,4.0540035,9.7550737,4.0533352,9.7559962,4.0536237770568855,9.755514016326128,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753599325_3753599327_0,Segment sans nom,Rue secondaire,0.08153804447649389,2,1600,4.0540035,9.7550737,4.0546795,9.7553305,4.054331291409553,9.755232795423643,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753599326_5787269399_0,Segment sans nom,Rue secondaire,0.04768411574203912,2,1600,4.0541057,9.7610293,4.0541555,9.7606023,4.054130600027018,9.760815800011754,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753599326_1091368268_0,Segment sans nom,Rue secondaire,0.10024996873559543,2,1600,4.0541057,9.7610293,4.0539967,9.7619265,4.054051200119056,9.761477900053086,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753599326_5787320568_0,Segment sans nom,Rue secondaire,0.051452469823619444,2,1600,4.0541057,9.7610293,4.0536461,9.7609755,4.05387590000253,9.761002399986408,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753599326_5787269401_0,Segment sans nom,Rue secondaire,0.0533123977703579,2,1600,4.0541057,9.7610293,4.054582,9.7610843,4.054343850002685,9.761056799985507,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753599327_3753599328_0,Segment sans nom,Rue secondaire,0.06698122486940332,2,1600,4.0546795,9.7553305,4.0552162,9.7556047,4.054947850021013,9.755467599948709,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753599327_3753599329_0,Segment sans nom,Rue secondaire,0.09101784771620311,2,1600,4.0546795,9.7553305,4.0551738,9.7546771,4.054932413663632,9.755007980476885,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753599327_3753599325_0,Segment sans nom,Rue secondaire,0.08153804447649389,2,1600,4.0546795,9.7553305,4.0540035,9.7550737,4.054331291409553,9.755232795423643,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753599328_3753599327_0,Segment sans nom,Rue secondaire,0.06698122486940332,2,1600,4.0552162,9.7556047,4.0546795,9.7553305,4.054947850021013,9.755467599948709,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753599328_732128938_0,Segment sans nom,Rue secondaire,0.10141248031337517,2,1600,4.0552162,9.7556047,4.0557984,9.7549017,4.055500505269131,9.75524759111887,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753599328_5800226282_0,Segment sans nom,Rue secondaire,0.24591651352370175,2,1600,4.0552162,9.7556047,4.0533352,9.7559962,4.054379151675775,9.75597701372589,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753599329_732135211_0,Segment sans nom,Rue secondaire,0.06167910366982268,2,1600,4.0551738,9.7546771,4.0546963,9.7543948,4.05493276370572,9.75453962572241,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753599329_732128938_0,Segment sans nom,Rue secondaire,0.07386274596818554,2,1600,4.0551738,9.7546771,4.0557984,9.7549017,4.055484144720948,9.754795378272917,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753599329_3753599332_0,Segment sans nom,Rue secondaire,0.14372547663166488,2,1600,4.0551738,9.7546771,4.0560747,9.7537642,4.055625202840972,9.754217839371163,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753599329_3753599327_0,Segment sans nom,Rue secondaire,0.09101784771620311,2,1600,4.0551738,9.7546771,4.0546795,9.7553305,4.054932413663632,9.755007980476885,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753599332_732124032_0,Segment sans nom,Rue secondaire,0.13062602109479887,2,1600,4.0560747,9.7537642,4.0560732,9.7549401,4.056091169579888,9.754351920873104,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753599332_3753599335_0,Segment sans nom,Rue secondaire,0.08666460603037252,2,1600,4.0560747,9.7537642,4.0561987,9.7530101,4.056112752451533,9.753387053783527,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753599332_3753599329_0,Segment sans nom,Rue secondaire,0.14372547663166488,2,1600,4.0560747,9.7537642,4.0551738,9.7546771,4.055625202840972,9.754217839371163,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753599335_732152794_0,Segment sans nom,Rue secondaire,0.0520809182566353,2,1600,4.0561987,9.7530101,4.0557613,9.7528428,4.055979981908686,9.752926586125442,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753599335_3753599332_0,Segment sans nom,Rue secondaire,0.08666460603037252,2,1600,4.0561987,9.7530101,4.0560747,9.7537642,4.056112752451532,9.753387053783527,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753599335_5800491964_0,Segment sans nom,Rue secondaire,0.1281166210404931,2,1600,4.0561987,9.7530101,4.0565084,9.7519024,4.056327502865288,9.752449116344964,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753599340_732135692_0,Segment sans nom,Rue secondaire,0.05168643238886812,2,1600,4.059024,9.7556272,4.0588292,9.7560503,4.058926600023128,9.75583875002943,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753599340_732130058_0,Segment sans nom,Rue secondaire,0.11025248610487662,2,1600,4.059024,9.7556272,4.0599306,9.7560297,4.05947730004869,9.755828449868906,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753599340_732128640_0,Segment sans nom,Rue secondaire,0.08605856986073082,2,1600,4.059024,9.7556272,4.0583176,9.7553102,4.058670800030021,9.755468699919756,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753599340_732149570_0,Segment sans nom,Rue secondaire,0.08044163816138789,2,1600,4.059024,9.7556272,4.0593803,9.7549961,4.059199915229124,9.755310393260435,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753599342_5800271788_0,Segment sans nom,Rue secondaire,0.010053274447825151,2,1600,4.0597065,9.75199,4.0596503,9.752061,4.059678400000563,9.752025500001283,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753599342_732145005_0,Segment sans nom,Rue secondaire,0.07703231394248322,2,1600,4.0597065,9.75199,4.0601435,9.7514511,4.059925000032133,9.751720550075358,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753599342_732142504_0,Segment sans nom,Rue secondaire,0.05981018100088457,2,1600,4.0597065,9.75199,4.0592738,9.7516769,4.059481642628027,9.751842509063884,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753599344_732119239_0,Segment sans nom,Rue secondaire,0.042322209824174645,2,1600,4.0598052,9.7322847,4.0600508,9.7319932,4.059928000009367,9.73213895002273,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753599344_732128365_0,Segment sans nom,Rue secondaire,0.056014047248875626,2,1600,4.0598052,9.7322847,4.0594499,9.7326427,4.05962755001316,9.732463700039217,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753599344_3753599350_0,Segment sans nom,Rue secondaire,0.17836762629509656,2,1600,4.0598052,9.7322847,4.0612654,9.7327466,4.060511452450361,9.7325406147283,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753599350_3753599344_0,Segment sans nom,Rue secondaire,0.17836762629509656,2,1600,4.0612654,9.7327466,4.0598052,9.7322847,4.060511452450361,9.732540614728302,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753599351_5779573028_0,Segment sans nom,Rue secondaire,0.054292986658213145,2,1600,4.068966,9.7631653,4.0688055,9.762703,4.068885750037625,9.762934149982597,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753599351_732137529_0,Segment sans nom,Rue secondaire,0.06456035055266791,2,1600,4.068966,9.7631653,4.0691475,9.7637182,4.069056750053475,9.763441749977002,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753599351_732127306_0,Segment sans nom,Rue secondaire,0.06195666516919206,2,1600,4.068966,9.7631653,4.068449,9.7633736,4.068707500001295,9.763269450026753,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753599351_5779573024_0,Segment sans nom,Rue secondaire,0.15467667351342265,2,1600,4.068966,9.7631653,4.0699148,9.7623729,4.069565912193296,9.762855215598952,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753644140_5726257437_0,Segment sans nom,Rue secondaire,0.11018928734487818,2,1600,4.0170346,9.6736335,4.017918,9.6731834,4.017476300013045,9.67340845010638,False,OpenStreetMap,2026-05-30T20:07:09.399149
OSM_3753644140_5726287377_0,Segment sans nom,Rue secondaire,0.15666719879858684,2,1600,4.0170346,9.6736335,4.0156771,9.6739504,4.016369932995097,9.673848139457574,False,OpenStreetMap,2026-05-30T20:07:09.399149
